当地时间 武汉市(机场),T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
27.01.2021 02:00,5.8,766.6,769,-0.6,97,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.3,9.6,,,1000-1500,,,0.8,5.4,无降水,12,,,,
26.01.2021 23:00,5.6,767.2,769.5,,95,无风,0,,,,薄雾 ,,,2.3,9.6,,,2500或更高，或无云。,,,1.1,4.9,无降水,6,,,,
26.01.2021 20:00,6,766.4,768.7,0.4,91,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.3,9.6,,,2500或更高，或无云。,,,1.3,4.6,无降水,12,,,,
26.01.2021 17:00,8.8,766,768.4,,70,从西方吹来的风,0,,4,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.3,9.6,,,,,,2.6,3.6,无降水,6,,,,
26.01.2021 14:00,8.8,766.6,768.9,-2.1,72,从西北偏西方向吹来的风,2,,4,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.3,9,,,600-1000,,,2.8,4,无降水,12,,,,
26.01.2021 11:00,5.2,768.7,771.1,,96,从西北偏西方向吹来的风,2,,4,,雾或冰雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.3,5.7,,,100-200,,,1.4,4.6,无降水,6,,,,
26.01.2021 08:00,3.6,768.1,770.5,1.2,98,从西北偏北方向吹来的风,2,,3,,雾或冰雾，天空不可见，在观测前一个小时内没有明显的浓度变化。 ,雾或冰雾或强阴霾,在整个相应周期内云遮住了一半或以下的天空,2.3,5.9,,,2500或更高，或无云。,,,0.1,3.3,无降水,12,,,,
26.01.2021 05:00,2.3,766.9,769.3,-0.4,96,从北方吹来的风,0,,5,,有雾或冰雾，天空可见，在观测前一个小时内开始出现或变浓。 ,,,2.3,6.7,,,2500或更高，或无云。,,,0.6,1.7,无降水,12,,,,
26.01.2021 02:00,4.6,767.3,769.6,-0.3,93,从西方吹来的风,1,,7,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.5,,,,2500或更高，或无云。,,,0.9,3.6,0.4,12,,,,
25.01.2021 23:00,4.9,767.6,769.9,1,90,从西北方吹来的风,1,,9,,薄雾 ,,,4.5,,,,1000-1500,,,1.1,3.4,3,12,,,,
25.01.2021 20:00,4.8,766.6,768.9,0.4,88,从西北偏北方向吹来的风,1,,9,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.8,,,,2500或更高，或无云。,,,1.3,3,3,12,,,,
25.01.2021 17:00,5.1,766.2,768.5,0.3,89,从北方吹来的风,3,,9,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.1,,,,300-600,,,1.3,3.4,5,12,,,,
25.01.2021 14:00,5.1,765.9,768.2,-0.8,93,从北方吹来的风,4,,9,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.1,9.9,,,200-300,,,1.1,4.1,6,12,,,,
25.01.2021 11:00,5.7,766.7,769,1.3,93,从西北偏北方向吹来的风,4,,7,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.7,10.1,,,200-300,,,1.7,4.7,5,12,,,,
25.01.2021 08:00,5.8,765.4,767.8,1,97,从北方吹来的风,3,,6,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.8,10.2,,,2500或更高，或无云。,,,1.5,5.4,5,12,,,,
25.01.2021 05:00,6.7,764.4,766.7,,97,从北方吹来的风,3,,6,,间歇性雨，不冻，在观测时较弱 ,,,6.7,10.2,,,100-200,,,1.7,6.3,3,6,,,,
25.01.2021 02:00,7.1,763.9,766.3,0.5,97,从北方吹来的风,2,,6,,间歇性雨，不冻，在观测时中度 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.1,10.2,,,100-200,,,1,6.7,3,12,,,,
24.01.2021 23:00,7.3,763.4,765.7,,93,从东北偏北方向吹来的风,3,,7,,间歇性雨，不冻，在观测时较弱 ,,,4.7,10.2,,,1000-1500,,,3.3,6.2,1,6,,,,
24.01.2021 20:00,8.5,762.1,764.5,,94,从东北方吹来的风,3,,7,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.5,10.2,,,1500-2000,,,2.7,7.6,1,6,,,,
24.01.2021 17:00,9.4,761.4,763.7,,79,从东方吹来的风,3,,7,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.5,10.2,,,2000-2500,,,5,5.9,无降水,6,,,,
24.01.2021 14:00,9.9,762,764.3,,72,从东方吹来的风,3,,,, ,,,,,,,600-1000,,,9,5.1,,,,,,
24.01.2021 11:00,9.8,764.1,766.4,,70,从东南偏东方向吹来的风,4,,8,, ,,,4.5,10.2,,,2500或更高，或无云。,,,11,4.6,无降水,6,,,,
24.01.2021 08:00,8,763.4,765.7,,81,从东南偏东方向吹来的风,4,,8,, ,,,4.5,9.9,,,300-600,,,9,4.9,无降水,6,,,,
24.01.2021 05:00,8,762.9,765.2,,82,从东方吹来的风,2,,8,,薄雾 ,,,4.5,9.9,,,300-600,,,7,5.1,无降水,6,,,,
24.01.2021 02:00,7.5,763.9,766.3,,89,从东南偏东方向吹来的风,3,,7,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.5,9.9,,,300-600,,,1.2,5.8,无降水,6,,,,
23.01.2021 23:00,5.5,764.2,766.6,,94,从东北方吹来的风,2,,5,,薄雾 ,,,4.5,9.9,,,,,,1.5,4.6,无降水,6,,,,
23.01.2021 20:00,5.5,764.5,766.8,,90,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.8,9.9,,,,,,1.9,4,无降水,6,,,,
23.01.2021 17:00,9.3,763.3,765.7,,76,从东北偏东方向吹来的风,3,,5,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.8,9.9,,,600-1000,,,2.3,5.3,无降水,6,,,,
23.01.2021 14:00,9.3,764,766.3,,77,从西北偏北方向吹来的风,1,,4,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.8,9.3,,,300-600,,,1.5,5.5,无降水,6,,,,
23.01.2021 11:00,7.5,764.8,767.1,,89,从西北偏北方向吹来的风,1,,5,,雾或冰雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.8,9.3,,,300-600,,,0.8,5.8,无降水,6,,,,
23.01.2021 08:00,5,763.4,765.7,,96,从东北偏东方向吹来的风,1,,5,,有雾或冰雾，天空可见，在观测前一个小时内开始出现或变浓。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.8,9.3,,,,,,0.4,4.4,无降水,6,,,,
23.01.2021 05:00,5.4,762.8,765.1,,95,从西北方吹来的风,0,,5,,雾或冰雾，天空不可见，在观测前一个小时内没有明显的浓度变化。 ,,,5.3,9.3,,,,,,0.6,4.7,无降水,6,,,,
23.01.2021 02:00,6.6,763,765.4,,95,从西北偏北方向吹来的风,2,,5,,雾或冰雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.5,9.3,,,,,,0.8,5.9,无降水,6,,,,
22.01.2021 23:00,7.2,763.1,765.4,,94,从北方吹来的风,1,,4,,间歇性雨，不冻，在观测时较弱 ,,,7.1,9.3,,,,,,1.3,6.3,无降水,6,,,,
22.01.2021 20:00,8.1,762.4,764.8,,88,从东北方吹来的风,2,,4,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.1,9.3,,,300-600,,,4.2,6.2,无降水,6,,,,
22.01.2021 17:00,8.9,761.6,763.9,,82,从北方吹来的风,1,,3,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.1,9.3,,,600-1000,,,2.7,6,无降水,6,,,,
22.01.2021 14:00,9.2,761.5,763.9,,80,从东北偏北方向吹来的风,1,,3,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.1,9.2,,,300-600,,,2.6,5.9,无降水,6,,,,
22.01.2021 11:00,8.5,763.8,766.1,,90,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.1,8.6,,,600-1000,,,1.6,7,0.9,6,,,,
22.01.2021 08:00,7.1,763.8,766.1,,97,无风,0,,,,有雾或冰雾，天空可见，在观测前一个小时内开始出现或变浓。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.1,8.6,,,,,,0.5,6.7,2,6,,,,
22.01.2021 05:00,7.3,762.7,765,,95,无风,0,,,,间歇性雨，不冻，在观测时较弱 ,,,6.8,8.6,,,2000-2500,,,0.7,6.6,0.8,6,,,,
22.01.2021 02:00,7.6,763.5,765.8,,91,从西方吹来的风,0,,3,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.8,8.6,,,1000-1500,,,1.8,6.2,无降水,6,,,,
21.01.2021 23:00,7.8,763.4,765.7,,89,无风,0,,,,薄雾 ,,,6.8,8.6,,,2500或更高，或无云。,,,2.1,6.1,无降水,6,,,,
21.01.2021 20:00,7.9,763.5,765.8,,88,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.8,8.6,,,1000-1500,,,1.8,6,0.6,6,,,,
21.01.2021 17:00,8.4,762.9,765.2,,85,无风,0,,,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.8,8.9,,,,,,2.4,6,0.6,6,,,,
21.01.2021 14:00,8.4,762.7,765,,84,从西北方吹来的风,1,,3,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.8,9.6,,,1500-2000,,,2.6,5.9,无降水,6,,,,
21.01.2021 11:00,8.3,764.1,766.4,,74,无风,0,,,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.8,9.6,,,1500-2000,,,4.3,3.9,无降水,6,,,,
21.01.2021 08:00,7.1,763.2,765.5,,83,从北方吹来的风,2,,3,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.6,,,,1500-2000,,,3.5,4.4,0.2,6,,,,
21.01.2021 05:00,7,762.6,764.9,,93,无风,0,,,,间歇性雨，不冻，在观测时较弱 ,,,,9.6,,,1500-2000,,,1.9,5.9,0.2,6,,,,
21.01.2021 02:00,7.4,763,765.3,-0.3,87,无风,0,,,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,9.6,,,1500-2000,,,3.5,5.4,0.9,12,,,,
20.01.2021 23:00,7.6,763.3,765.6,0.5,88,无风,0,,,,薄雾 ,,,,9.6,,,2000-2500,,,5,5.7,2,12,,,,
20.01.2021 20:00,7.8,762.8,765.1,0.4,92,从东北偏北方向吹来的风,1,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,1.2,9.6,,,2000-2500,,,3.2,6.6,2,12,,,,
20.01.2021 17:00,8.9,762.4,764.8,-0.4,89,从东方吹来的风,1,,2,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,1.2,13.9,,,2500或更高，或无云。,,,2.7,7.2,2,12,,,,
20.01.2021 14:00,9.4,762.8,765.1,-1,83,无风,0,,,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,1.2,15.3,,,600-1000,,,4.2,6.7,0.7,12,,,,
20.01.2021 11:00,9,763.8,766.1,0.9,65,无风,0,,,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,1.2,15.3,,,1500-2000,,,6,2.6,无降水,12,,,,
20.01.2021 08:00,5.6,762.9,765.2,0.6,78,无风,0,,,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.1,,,,2500或更高，或无云。,,,6,2.1,无降水,12,,,,
20.01.2021 05:00,3.5,762.3,764.6,-0.4,83,无风,0,,,,薄雾 ,,,-2.2,15.3,,,2500或更高，或无云。,,,5,0.9,无降水,12,,,,
20.01.2021 02:00,1.3,762.7,765.1,0.1,85,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.2,15.3,,,2500或更高，或无云。,,,7,-0.9,无降水,12,,,,
19.01.2021 23:00,5.4,762.6,764.9,-0.1,66,从东方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,,,-2.2,15.3,,,2500或更高，或无云。,,,9,-0.6,无降水,12,,,,
19.01.2021 20:00,4,762.7,765,0.2,70,无风,0,,,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.2,15.3,,,2500或更高，或无云。,,,6,-1,无降水,12,,,,
19.01.2021 17:00,13.9,762.5,764.8,-0.7,28,从东南偏东方向吹来的风,2,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.2,15.3,,,2500或更高，或无云。,,,13,-4.3,无降水,12,,,,
19.01.2021 14:00,14.4,763.2,765.5,-2.1,28,从东南偏东方向吹来的风,2,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.2,14.4,,,2500或更高，或无云。,,,13,-3.9,无降水,12,,,,
19.01.2021 11:00,11.3,765.3,767.6,0.3,38,从东南方吹来的风,3,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.2,14,,,2500或更高，或无云。,,,10,-2.5,无降水,12,,,,
19.01.2021 08:00,-1.2,765,767.4,0.7,96,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.2,,,,2500或更高，或无云。,,,4,-1.8,无降水,12,,,,
19.01.2021 05:00,-1,764.3,766.6,-0.8,93,无风,0,,,,薄雾 ,,,-2.1,14,,,2500或更高，或无云。,,,7,-2,无降水,12,,,,
19.01.2021 02:00,-1,765.1,767.4,-0.3,96,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.1,14,,,2500或更高，或无云。,,,3,-1.6,无降水,12,,,,
18.01.2021 23:00,0.1,765.4,767.7,0.2,90,无风,0,,,,薄雾 ,,,-2.1,14,,,2500或更高，或无云。,,,4.1,-1.3,无降水,12,,,,
18.01.2021 20:00,2.9,765.2,767.6,-0.2,81,无风,0,,,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.1,14,,,2500或更高，或无云。,,,5,0,无降水,12,,,,
18.01.2021 17:00,12.2,765.4,767.7,-0.7,37,从东南偏南方向吹来的风,3,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.1,14,,,2500或更高，或无云。,,,15,-2.1,无降水,12,,,,
18.01.2021 14:00,13.4,766.1,768.4,-2.7,36,从西南偏西方向吹来的风,3,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.1,13.5,,,2500或更高，或无云。,,,16,-1.4,无降水,12,,,,
18.01.2021 11:00,9.4,768.8,771.1,0.4,46,从南方吹来的风,3,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.1,9.5,,,2500或更高，或无云。,,,12,-1.6,无降水,12,,,,
18.01.2021 08:00,-1.6,768.4,770.8,0.3,85,从东南方吹来的风,1,,5,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.1,9.4,,,2500或更高，或无云。,,,6,-3.9,无降水,12,,,,
18.01.2021 05:00,-1.2,768.1,770.5,-0.7,79,从东南方吹来的风,0,,5,,云量发展情况没有进行观测或无法观测。 ,,,-2.1,9.4,,,2500或更高，或无云。,,,9,-4.5,无降水,12,,,,
18.01.2021 02:00,3.9,768.8,771.1,-1.4,51,从南方吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.1,9.4,,,2500或更高，或无云。,,,11,-5.3,无降水,12,,,,
17.01.2021 23:00,1.1,770.2,772.6,-0.8,60,从南方吹来的风,0,,5,,云量发展情况没有进行观测或无法观测。 ,,,-2.1,9.4,,,2500或更高，或无云。,,,10,-5.8,无降水,12,,,,
17.01.2021 20:00,5.2,771,773.4,-0.5,35,从西南偏南方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.1,9.4,,,2500或更高，或无云。,,,13,-9,无降水,12,,,,
17.01.2021 17:00,7.8,771.5,773.8,-1.7,23,从西南偏南方向吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.1,9.4,,,2500或更高，或无云。,,,13,-12,无降水,12,,,,
17.01.2021 14:00,8.3,773.2,775.6,-3.6,22,从西方吹来的风,2,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.1,10,,,2500或更高，或无云。,,,14,-12.2,无降水,12,,,,
17.01.2021 11:00,5.9,776.8,779.2,0.3,34,从东北方吹来的风,4,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.1,10,,,2500或更高，或无云。,,,9,-8.8,无降水,12,,,,
17.01.2021 08:00,-2,776.5,778.9,0.3,84,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.1,10,,,2500或更高，或无云。,,,5,-4.3,无降水,12,,,,
17.01.2021 05:00,2.1,776.2,778.6,0.2,58,从北方吹来的风,2,,10,,霾 ,,,2.1,10,,,2500或更高，或无云。,,,7,-5.5,无降水,12,,,,
17.01.2021 02:00,3.3,776,778.3,1.1,55,从北方吹来的风,3,,12,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.3,10,,,2500或更高，或无云。,,,8,-5.1,无降水,12,,,,
